"Time","Count","Airport","Category","Scenario","Runway"
"01:30",0,"LDSB","Arrivals and Departures","Current","2"
"01:40",0,"LDSB","Arrivals and Departures","Current","2"
"01:50",0,"LDSB","Arrivals and Departures","Current","2"
"02:00",0,"LDSB","Arrivals and Departures","Current","2"
"02:10",0,"LDSB","Arrivals and Departures","Current","2"
"02:20",0,"LDSB","Arrivals and Departures","Current","2"
"02:30",0,"LDSB","Arrivals and Departures","Current","2"
"02:40",0,"LDSB","Arrivals and Departures","Current","2"
"02:50",0,"LDSB","Arrivals and Departures","Current","2"
"03:00",0,"LDSB","Arrivals and Departures","Current","2"
"03:10",0,"LDSB","Arrivals and Departures","Current","2"
"03:20",0,"LDSB","Arrivals and Departures","Current","2"
"03:30",0,"LDSB","Arrivals and Departures","Current","2"
"03:40",0,"LDSB","Arrivals and Departures","Current","2"
"03:50",0,"LDSB","Arrivals and Departures","Current","2"
"04:00",0,"LDSB","Arrivals and Departures","Current","2"
"04:10",0,"LDSB","Arrivals and Departures","Current","2"
"04:20",0,"LDSB","Arrivals and Departures","Current","2"
"04:30",0,"LDSB","Arrivals and Departures","Current","2"
"04:40",0,"LDSB","Arrivals and Departures","Current","2"
"04:50",0,"LDSB","Arrivals and Departures","Current","2"
"05:00",0,"LDSB","Arrivals and Departures","Current","2"
"05:10",0,"LDSB","Arrivals and Departures","Current","2"
"05:20",0,"LDSB","Arrivals and Departures","Current","2"
"05:30",0,"LDSB","Arrivals and Departures","Current","2"
"05:40",0,"LDSB","Arrivals and Departures","Current","2"
"05:50",0,"LDSB","Arrivals and Departures","Current","2"
"06:00",0,"LDSB","Arrivals and Departures","Current","2"
"06:10",0,"LDSB","Arrivals and Departures","Current","2"
"06:20",1,"LDSB","Arrivals and Departures","Current","2"
"06:30",1,"LDSB","Arrivals and Departures","Current","2"
"06:40",1,"LDSB","Arrivals and Departures","Current","2"
"06:50",2,"LDSB","Arrivals and Departures","Current","2"
"07:00",3,"LDSB","Arrivals and Departures","Current","2"
"07:10",3,"LDSB","Arrivals and Departures","Current","2"
"07:20",4,"LDSB","Arrivals and Departures","Current","2"
"07:30",4,"LDSB","Arrivals and Departures","Current","2"
"07:40",5,"LDSB","Arrivals and Departures","Current","2"
"07:50",5,"LDSB","Arrivals and Departures","Current","2"
"08:00",5,"LDSB","Arrivals and Departures","Current","2"
"08:10",6,"LDSB","Arrivals and Departures","Current","2"
"08:20",4,"LDSB","Arrivals and Departures","Current","2"
"08:30",4,"LDSB","Arrivals and Departures","Current","2"
"08:40",4,"LDSB","Arrivals and Departures","Current","2"
"08:50",5,"LDSB","Arrivals and Departures","Current","2"
"09:00",4,"LDSB","Arrivals and Departures","Current","2"
"09:10",4,"LDSB","Arrivals and Departures","Current","2"
"09:20",4,"LDSB","Arrivals and Departures","Current","2"
"09:30",5,"LDSB","Arrivals and Departures","Current","2"
"09:40",4,"LDSB","Arrivals and Departures","Current","2"
"09:50",2,"LDSB","Arrivals and Departures","Current","2"
"10:00",2,"LDSB","Arrivals and Departures","Current","2"
"10:10",2,"LDSB","Arrivals and Departures","Current","2"
"10:20",2,"LDSB","Arrivals and Departures","Current","2"
"10:30",1,"LDSB","Arrivals and Departures","Current","2"
"10:40",2,"LDSB","Arrivals and Departures","Current","2"
"10:50",2,"LDSB","Arrivals and Departures","Current","2"
"11:00",2,"LDSB","Arrivals and Departures","Current","2"
"11:10",2,"LDSB","Arrivals and Departures","Current","2"
"11:20",4,"LDSB","Arrivals and Departures","Current","2"
"11:30",4,"LDSB","Arrivals and Departures","Current","2"
"11:40",3,"LDSB","Arrivals and Departures","Current","2"
"11:50",3,"LDSB","Arrivals and Departures","Current","2"
"12:00",3,"LDSB","Arrivals and Departures","Current","2"
"12:10",2,"LDSB","Arrivals and Departures","Current","2"
"12:20",1,"LDSB","Arrivals and Departures","Current","2"
"12:30",1,"LDSB","Arrivals and Departures","Current","2"
"12:40",1,"LDSB","Arrivals and Departures","Current","2"
"12:50",2,"LDSB","Arrivals and Departures","Current","2"
"13:00",3,"LDSB","Arrivals and Departures","Current","2"
"13:10",3,"LDSB","Arrivals and Departures","Current","2"
"13:20",3,"LDSB","Arrivals and Departures","Current","2"
"13:30",3,"LDSB","Arrivals and Departures","Current","2"
"13:40",4,"LDSB","Arrivals and Departures","Current","2"
"13:50",3,"LDSB","Arrivals and Departures","Current","2"
"14:00",2,"LDSB","Arrivals and Departures","Current","2"
"14:10",3,"LDSB","Arrivals and Departures","Current","2"
"14:20",3,"LDSB","Arrivals and Departures","Current","2"
"14:30",3,"LDSB","Arrivals and Departures","Current","2"
"14:40",3,"LDSB","Arrivals and Departures","Current","2"
"14:50",3,"LDSB","Arrivals and Departures","Current","2"
"15:00",3,"LDSB","Arrivals and Departures","Current","2"
"15:10",2,"LDSB","Arrivals and Departures","Current","2"
"15:20",2,"LDSB","Arrivals and Departures","Current","2"
"15:30",2,"LDSB","Arrivals and Departures","Current","2"
"15:40",1,"LDSB","Arrivals and Departures","Current","2"
"15:50",1,"LDSB","Arrivals and Departures","Current","2"
"16:00",3,"LDSB","Arrivals and Departures","Current","2"
"16:10",3,"LDSB","Arrivals and Departures","Current","2"
"16:20",3,"LDSB","Arrivals and Departures","Current","2"
"16:30",3,"LDSB","Arrivals and Departures","Current","2"
"16:40",4,"LDSB","Arrivals and Departures","Current","2"
"16:50",5,"LDSB","Arrivals and Departures","Current","2"
"17:00",4,"LDSB","Arrivals and Departures","Current","2"
"17:10",4,"LDSB","Arrivals and Departures","Current","2"
"17:20",3,"LDSB","Arrivals and Departures","Current","2"
"17:30",3,"LDSB","Arrivals and Departures","Current","2"
"17:40",2,"LDSB","Arrivals and Departures","Current","2"
"17:50",1,"LDSB","Arrivals and Departures","Current","2"
"18:00",0,"LDSB","Arrivals and Departures","Current","2"
"18:10",0,"LDSB","Arrivals and Departures","Current","2"
"18:20",0,"LDSB","Arrivals and Departures","Current","2"
"18:30",0,"LDSB","Arrivals and Departures","Current","2"
"18:40",0,"LDSB","Arrivals and Departures","Current","2"
"18:50",0,"LDSB","Arrivals and Departures","Current","2"
"19:00",1,"LDSB","Arrivals and Departures","Current","2"
"19:10",1,"LDSB","Arrivals and Departures","Current","2"
"19:20",1,"LDSB","Arrivals and Departures","Current","2"
"19:30",1,"LDSB","Arrivals and Departures","Current","2"
"19:40",1,"LDSB","Arrivals and Departures","Current","2"
"19:50",1,"LDSB","Arrivals and Departures","Current","2"
"20:00",1,"LDSB","Arrivals and Departures","Current","2"
"20:10",1,"LDSB","Arrivals and Departures","Current","2"
"20:20",1,"LDSB","Arrivals and Departures","Current","2"
"20:30",1,"LDSB","Arrivals and Departures","Current","2"
"20:40",1,"LDSB","Arrivals and Departures","Current","2"
"20:50",1,"LDSB","Arrivals and Departures","Current","2"
"21:00",0,"LDSB","Arrivals and Departures","Current","2"
"21:10",0,"LDSB","Arrivals and Departures","Current","2"
"21:20",0,"LDSB","Arrivals and Departures","Current","2"
"21:30",0,"LDSB","Arrivals and Departures","Current","2"
"21:40",0,"LDSB","Arrivals and Departures","Current","2"
"21:50",0,"LDSB","Arrivals and Departures","Current","2"
"22:00",0,"LDSB","Arrivals and Departures","Current","2"
"22:10",0,"LDSB","Arrivals and Departures","Current","2"
"22:20",0,"LDSB","Arrivals and Departures","Current","2"
"22:30",0,"LDSB","Arrivals and Departures","Current","2"
"22:40",0,"LDSB","Arrivals and Departures","Current","2"
"22:50",0,"LDSB","Arrivals and Departures","Current","2"
"23:00",0,"LDSB","Arrivals and Departures","Current","2"
"23:10",0,"LDSB","Arrivals and Departures","Current","2"
"23:20",0,"LDSB","Arrivals and Departures","Current","2"
"23:30",0,"LDSB","Arrivals and Departures","Current","2"
"23:40",0,"LDSB","Arrivals and Departures","Current","2"
"23:50",0,"LDSB","Arrivals and Departures","Current","2"
"00:10",0,"LDSP","Arrivals and Departures","Current","2"
"00:20",0,"LDSP","Arrivals and Departures","Current","2"
"00:30",0,"LDSP","Arrivals and Departures","Current","2"
"00:40",0,"LDSP","Arrivals and Departures","Current","2"
"00:50",0,"LDSP","Arrivals and Departures","Current","2"
"01:00",0,"LDSP","Arrivals and Departures","Current","2"
"01:10",0,"LDSP","Arrivals and Departures","Current","2"
"01:20",0,"LDSP","Arrivals and Departures","Current","2"
"01:30",0,"LDSP","Arrivals and Departures","Current","2"
"01:40",0,"LDSP","Arrivals and Departures","Current","2"
"01:50",0,"LDSP","Arrivals and Departures","Current","2"
"02:00",0,"LDSP","Arrivals and Departures","Current","2"
"02:10",0,"LDSP","Arrivals and Departures","Current","2"
"02:20",0,"LDSP","Arrivals and Departures","Current","2"
"02:30",0,"LDSP","Arrivals and Departures","Current","2"
"02:40",0,"LDSP","Arrivals and Departures","Current","2"
"02:50",0,"LDSP","Arrivals and Departures","Current","2"
"03:00",0,"LDSP","Arrivals and Departures","Current","2"
"03:10",0,"LDSP","Arrivals and Departures","Current","2"
"03:20",0,"LDSP","Arrivals and Departures","Current","2"
"03:30",0,"LDSP","Arrivals and Departures","Current","2"
"03:40",0,"LDSP","Arrivals and Departures","Current","2"
"03:50",0,"LDSP","Arrivals and Departures","Current","2"
"04:00",1,"LDSP","Arrivals and Departures","Current","2"
"04:10",1,"LDSP","Arrivals and Departures","Current","2"
"04:20",1,"LDSP","Arrivals and Departures","Current","2"
"04:30",1,"LDSP","Arrivals and Departures","Current","2"
"04:40",2,"LDSP","Arrivals and Departures","Current","2"
"04:50",2,"LDSP","Arrivals and Departures","Current","2"
"05:00",3,"LDSP","Arrivals and Departures","Current","2"
"05:10",4,"LDSP","Arrivals and Departures","Current","2"
"05:20",5,"LDSP","Arrivals and Departures","Current","2"
"05:30",7,"LDSP","Arrivals and Departures","Current","2"
"05:40",6,"LDSP","Arrivals and Departures","Current","2"
"05:50",8,"LDSP","Arrivals and Departures","Current","2"
"06:00",7,"LDSP","Arrivals and Departures","Current","2"
"06:10",7,"LDSP","Arrivals and Departures","Current","2"
"06:20",8,"LDSP","Arrivals and Departures","Current","2"
"06:30",9,"LDSP","Arrivals and Departures","Current","2"
"06:40",10,"LDSP","Arrivals and Departures","Current","2"
"06:50",12,"LDSP","Arrivals and Departures","Current","2"
"07:00",13,"LDSP","Arrivals and Departures","Current","2"
"07:10",12,"LDSP","Arrivals and Departures","Current","2"
"07:20",13,"LDSP","Arrivals and Departures","Current","2"
"07:30",12,"LDSP","Arrivals and Departures","Current","2"
"07:40",13,"LDSP","Arrivals and Departures","Current","2"
"07:50",11,"LDSP","Arrivals and Departures","Current","2"
"08:00",11,"LDSP","Arrivals and Departures","Current","2"
"08:10",14,"LDSP","Arrivals and Departures","Current","2"
"08:20",13,"LDSP","Arrivals and Departures","Current","2"
"08:30",12,"LDSP","Arrivals and Departures","Current","2"
"08:40",12,"LDSP","Arrivals and Departures","Current","2"
"08:50",13,"LDSP","Arrivals and Departures","Current","2"
"09:00",13,"LDSP","Arrivals and Departures","Current","2"
"09:10",12,"LDSP","Arrivals and Departures","Current","2"
"09:20",12,"LDSP","Arrivals and Departures","Current","2"
"09:30",14,"LDSP","Arrivals and Departures","Current","2"
"09:40",14,"LDSP","Arrivals and Departures","Current","2"
"09:50",13,"LDSP","Arrivals and Departures","Current","2"
"10:00",12,"LDSP","Arrivals and Departures","Current","2"
"10:10",13,"LDSP","Arrivals and Departures","Current","2"
"10:20",13,"LDSP","Arrivals and Departures","Current","2"
"10:30",13,"LDSP","Arrivals and Departures","Current","2"
"10:40",14,"LDSP","Arrivals and Departures","Current","2"
"10:50",14,"LDSP","Arrivals and Departures","Current","2"
"11:00",15,"LDSP","Arrivals and Departures","Current","2"
"11:10",16,"LDSP","Arrivals and Departures","Current","2"
"11:20",17,"LDSP","Arrivals and Departures","Current","2"
"11:30",15,"LDSP","Arrivals and Departures","Current","2"
"11:40",14,"LDSP","Arrivals and Departures","Current","2"
"11:50",13,"LDSP","Arrivals and Departures","Current","2"
"12:00",13,"LDSP","Arrivals and Departures","Current","2"
"12:10",12,"LDSP","Arrivals and Departures","Current","2"
"12:20",11,"LDSP","Arrivals and Departures","Current","2"
"12:30",13,"LDSP","Arrivals and Departures","Current","2"
"12:40",14,"LDSP","Arrivals and Departures","Current","2"
"12:50",15,"LDSP","Arrivals and Departures","Current","2"
"13:00",16,"LDSP","Arrivals and Departures","Current","2"
"13:10",14,"LDSP","Arrivals and Departures","Current","2"
"13:20",13,"LDSP","Arrivals and Departures","Current","2"
"13:30",12,"LDSP","Arrivals and Departures","Current","2"
"13:40",12,"LDSP","Arrivals and Departures","Current","2"
"13:50",11,"LDSP","Arrivals and Departures","Current","2"
"14:00",10,"LDSP","Arrivals and Departures","Current","2"
"14:10",10,"LDSP","Arrivals and Departures","Current","2"
"14:20",11,"LDSP","Arrivals and Departures","Current","2"
"14:30",11,"LDSP","Arrivals and Departures","Current","2"
"14:40",11,"LDSP","Arrivals and Departures","Current","2"
"14:50",12,"LDSP","Arrivals and Departures","Current","2"
"15:00",11,"LDSP","Arrivals and Departures","Current","2"
"15:10",11,"LDSP","Arrivals and Departures","Current","2"
"15:20",11,"LDSP","Arrivals and Departures","Current","2"
"15:30",12,"LDSP","Arrivals and Departures","Current","2"
"15:40",11,"LDSP","Arrivals and Departures","Current","2"
"15:50",11,"LDSP","Arrivals and Departures","Current","2"
"16:00",13,"LDSP","Arrivals and Departures","Current","2"
"16:10",14,"LDSP","Arrivals and Departures","Current","2"
"16:20",13,"LDSP","Arrivals and Departures","Current","2"
"16:30",13,"LDSP","Arrivals and Departures","Current","2"
"16:40",13,"LDSP","Arrivals and Departures","Current","2"
"16:50",12,"LDSP","Arrivals and Departures","Current","2"
"17:00",11,"LDSP","Arrivals and Departures","Current","2"
"17:10",12,"LDSP","Arrivals and Departures","Current","2"
"17:20",14,"LDSP","Arrivals and Departures","Current","2"
"17:30",13,"LDSP","Arrivals and Departures","Current","2"
"17:40",13,"LDSP","Arrivals and Departures","Current","2"
"17:50",14,"LDSP","Arrivals and Departures","Current","2"
"18:00",15,"LDSP","Arrivals and Departures","Current","2"
"18:10",14,"LDSP","Arrivals and Departures","Current","2"
"18:20",14,"LDSP","Arrivals and Departures","Current","2"
"18:30",15,"LDSP","Arrivals and Departures","Current","2"
"18:40",14,"LDSP","Arrivals and Departures","Current","2"
"18:50",15,"LDSP","Arrivals and Departures","Current","2"
"19:00",14,"LDSP","Arrivals and Departures","Current","2"
"19:10",14,"LDSP","Arrivals and Departures","Current","2"
"19:20",13,"LDSP","Arrivals and Departures","Current","2"
"19:30",11,"LDSP","Arrivals and Departures","Current","2"
"19:40",12,"LDSP","Arrivals and Departures","Current","2"
"19:50",11,"LDSP","Arrivals and Departures","Current","2"
"20:00",13,"LDSP","Arrivals and Departures","Current","2"
"20:10",11,"LDSP","Arrivals and Departures","Current","2"
"20:20",12,"LDSP","Arrivals and Departures","Current","2"
"20:30",13,"LDSP","Arrivals and Departures","Current","2"
"20:40",13,"LDSP","Arrivals and Departures","Current","2"
"20:50",12,"LDSP","Arrivals and Departures","Current","2"
"21:00",10,"LDSP","Arrivals and Departures","Current","2"
"21:10",10,"LDSP","Arrivals and Departures","Current","2"
"21:20",11,"LDSP","Arrivals and Departures","Current","2"
"21:30",9,"LDSP","Arrivals and Departures","Current","2"
"21:40",7,"LDSP","Arrivals and Departures","Current","2"
"21:50",8,"LDSP","Arrivals and Departures","Current","2"
"22:00",6,"LDSP","Arrivals and Departures","Current","2"
"22:10",7,"LDSP","Arrivals and Departures","Current","2"
"22:20",5,"LDSP","Arrivals and Departures","Current","2"
"22:30",5,"LDSP","Arrivals and Departures","Current","2"
"22:40",5,"LDSP","Arrivals and Departures","Current","2"
"22:50",3,"LDSP","Arrivals and Departures","Current","2"
"23:00",4,"LDSP","Arrivals and Departures","Current","2"
"23:10",3,"LDSP","Arrivals and Departures","Current","2"
"23:20",1,"LDSP","Arrivals and Departures","Current","2"
"23:30",1,"LDSP","Arrivals and Departures","Current","2"
"23:40",1,"LDSP","Arrivals and Departures","Current","2"
"23:50",1,"LDSP","Arrivals and Departures","Current","2"
"00:10",0,"LDZA","Arrivals and Departures","Current","2"
"00:20",0,"LDZA","Arrivals and Departures","Current","2"
"00:30",0,"LDZA","Arrivals and Departures","Current","2"
"00:40",0,"LDZA","Arrivals and Departures","Current","2"
"00:50",0,"LDZA","Arrivals and Departures","Current","2"
"01:00",0,"LDZA","Arrivals and Departures","Current","2"
"01:10",0,"LDZA","Arrivals and Departures","Current","2"
"01:20",0,"LDZA","Arrivals and Departures","Current","2"
"01:30",0,"LDZA","Arrivals and Departures","Current","2"
"01:40",0,"LDZA","Arrivals and Departures","Current","2"
"01:50",0,"LDZA","Arrivals and Departures","Current","2"
"02:00",0,"LDZA","Arrivals and Departures","Current","2"
"02:10",0,"LDZA","Arrivals and Departures","Current","2"
"02:20",0,"LDZA","Arrivals and Departures","Current","2"
"02:30",0,"LDZA","Arrivals and Departures","Current","2"
"02:40",0,"LDZA","Arrivals and Departures","Current","2"
"02:50",0,"LDZA","Arrivals and Departures","Current","2"
"03:00",0,"LDZA","Arrivals and Departures","Current","2"
"03:10",0,"LDZA","Arrivals and Departures","Current","2"
"03:20",0,"LDZA","Arrivals and Departures","Current","2"
"03:30",0,"LDZA","Arrivals and Departures","Current","2"
"03:40",0,"LDZA","Arrivals and Departures","Current","2"
"03:50",0,"LDZA","Arrivals and Departures","Current","2"
"04:00",0,"LDZA","Arrivals and Departures","Current","2"
"04:10",0,"LDZA","Arrivals and Departures","Current","2"
"04:20",0,"LDZA","Arrivals and Departures","Current","2"
"04:30",0,"LDZA","Arrivals and Departures","Current","2"
"04:40",1,"LDZA","Arrivals and Departures","Current","2"
"04:50",1,"LDZA","Arrivals and Departures","Current","2"
"05:00",2,"LDZA","Arrivals and Departures","Current","2"
"05:10",4,"LDZA","Arrivals and Departures","Current","2"
"05:20",8,"LDZA","Arrivals and Departures","Current","2"
"05:30",9,"LDZA","Arrivals and Departures","Current","2"
"05:40",8,"LDZA","Arrivals and Departures","Current","2"
"05:50",9,"LDZA","Arrivals and Departures","Current","2"
"06:00",11,"LDZA","Arrivals and Departures","Current","2"
"06:10",11,"LDZA","Arrivals and Departures","Current","2"
"06:20",7,"LDZA","Arrivals and Departures","Current","2"
"06:30",7,"LDZA","Arrivals and Departures","Current","2"
"06:40",9,"LDZA","Arrivals and Departures","Current","2"
"06:50",11,"LDZA","Arrivals and Departures","Current","2"
"07:00",11,"LDZA","Arrivals and Departures","Current","2"
"07:10",9,"LDZA","Arrivals and Departures","Current","2"
"07:20",9,"LDZA","Arrivals and Departures","Current","2"
"07:30",9,"LDZA","Arrivals and Departures","Current","2"
"07:40",10,"LDZA","Arrivals and Departures","Current","2"
"07:50",9,"LDZA","Arrivals and Departures","Current","2"
"08:00",6,"LDZA","Arrivals and Departures","Current","2"
"08:10",8,"LDZA","Arrivals and Departures","Current","2"
"08:20",8,"LDZA","Arrivals and Departures","Current","2"
"08:30",11,"LDZA","Arrivals and Departures","Current","2"
"08:40",9,"LDZA","Arrivals and Departures","Current","2"
"08:50",7,"LDZA","Arrivals and Departures","Current","2"
"09:00",11,"LDZA","Arrivals and Departures","Current","2"
"09:10",13,"LDZA","Arrivals and Departures","Current","2"
"09:20",17,"LDZA","Arrivals and Departures","Current","2"
"09:30",13,"LDZA","Arrivals and Departures","Current","2"
"09:40",14,"LDZA","Arrivals and Departures","Current","2"
"09:50",16,"LDZA","Arrivals and Departures","Current","2"
"10:00",13,"LDZA","Arrivals and Departures","Current","2"
"10:10",11,"LDZA","Arrivals and Departures","Current","2"
"10:20",9,"LDZA","Arrivals and Departures","Current","2"
"10:30",10,"LDZA","Arrivals and Departures","Current","2"
"10:40",11,"LDZA","Arrivals and Departures","Current","2"
"10:50",13,"LDZA","Arrivals and Departures","Current","2"
"11:00",16,"LDZA","Arrivals and Departures","Current","2"
"11:10",20,"LDZA","Arrivals and Departures","Current","2"
"11:20",18,"LDZA","Arrivals and Departures","Current","2"
"11:30",17,"LDZA","Arrivals and Departures","Current","2"
"11:40",15,"LDZA","Arrivals and Departures","Current","2"
"11:50",11,"LDZA","Arrivals and Departures","Current","2"
"12:00",10,"LDZA","Arrivals and Departures","Current","2"
"12:10",5,"LDZA","Arrivals and Departures","Current","2"
"12:20",5,"LDZA","Arrivals and Departures","Current","2"
"12:30",6,"LDZA","Arrivals and Departures","Current","2"
"12:40",9,"LDZA","Arrivals and Departures","Current","2"
"12:50",13,"LDZA","Arrivals and Departures","Current","2"
"13:00",13,"LDZA","Arrivals and Departures","Current","2"
"13:10",12,"LDZA","Arrivals and Departures","Current","2"
"13:20",13,"LDZA","Arrivals and Departures","Current","2"
"13:30",13,"LDZA","Arrivals and Departures","Current","2"
"13:40",13,"LDZA","Arrivals and Departures","Current","2"
"13:50",10,"LDZA","Arrivals and Departures","Current","2"
"14:00",9,"LDZA","Arrivals and Departures","Current","2"
"14:10",11,"LDZA","Arrivals and Departures","Current","2"
"14:20",10,"LDZA","Arrivals and Departures","Current","2"
"14:30",9,"LDZA","Arrivals and Departures","Current","2"
"14:40",6,"LDZA","Arrivals and Departures","Current","2"
"14:50",5,"LDZA","Arrivals and Departures","Current","2"
"15:00",4,"LDZA","Arrivals and Departures","Current","2"
"15:10",4,"LDZA","Arrivals and Departures","Current","2"
"15:20",6,"LDZA","Arrivals and Departures","Current","2"
"15:30",8,"LDZA","Arrivals and Departures","Current","2"
"15:40",8,"LDZA","Arrivals and Departures","Current","2"
"15:50",8,"LDZA","Arrivals and Departures","Current","2"
"16:00",7,"LDZA","Arrivals and Departures","Current","2"
"16:10",6,"LDZA","Arrivals and Departures","Current","2"
"16:20",4,"LDZA","Arrivals and Departures","Current","2"
"16:30",3,"LDZA","Arrivals and Departures","Current","2"
"16:40",2,"LDZA","Arrivals and Departures","Current","2"
"16:50",2,"LDZA","Arrivals and Departures","Current","2"
"17:00",3,"LDZA","Arrivals and Departures","Current","2"
"17:10",3,"LDZA","Arrivals and Departures","Current","2"
"17:20",4,"LDZA","Arrivals and Departures","Current","2"
"17:30",4,"LDZA","Arrivals and Departures","Current","2"
"17:40",5,"LDZA","Arrivals and Departures","Current","2"
"17:50",5,"LDZA","Arrivals and Departures","Current","2"
"18:00",5,"LDZA","Arrivals and Departures","Current","2"
"18:10",4,"LDZA","Arrivals and Departures","Current","2"
"18:20",3,"LDZA","Arrivals and Departures","Current","2"
"18:30",3,"LDZA","Arrivals and Departures","Current","2"
"18:40",2,"LDZA","Arrivals and Departures","Current","2"
"18:50",2,"LDZA","Arrivals and Departures","Current","2"
"19:00",3,"LDZA","Arrivals and Departures","Current","2"
"19:10",4,"LDZA","Arrivals and Departures","Current","2"
"19:20",6,"LDZA","Arrivals and Departures","Current","2"
"19:30",7,"LDZA","Arrivals and Departures","Current","2"
"19:40",8,"LDZA","Arrivals and Departures","Current","2"
"19:50",9,"LDZA","Arrivals and Departures","Current","2"
"20:00",7,"LDZA","Arrivals and Departures","Current","2"
"20:10",8,"LDZA","Arrivals and Departures","Current","2"
"20:20",8,"LDZA","Arrivals and Departures","Current","2"
"20:30",11,"LDZA","Arrivals and Departures","Current","2"
"20:40",11,"LDZA","Arrivals and Departures","Current","2"
"20:50",11,"LDZA","Arrivals and Departures","Current","2"
"21:00",13,"LDZA","Arrivals and Departures","Current","2"
"21:10",11,"LDZA","Arrivals and Departures","Current","2"
"21:20",11,"LDZA","Arrivals and Departures","Current","2"
"21:30",6,"LDZA","Arrivals and Departures","Current","2"
"21:40",5,"LDZA","Arrivals and Departures","Current","2"
"21:50",4,"LDZA","Arrivals and Departures","Current","2"
"22:00",2,"LDZA","Arrivals and Departures","Current","2"
"22:10",2,"LDZA","Arrivals and Departures","Current","2"
"22:20",0,"LDZA","Arrivals and Departures","Current","2"
"22:30",0,"LDZA","Arrivals and Departures","Current","2"
"22:40",0,"LDZA","Arrivals and Departures","Current","2"
"22:50",0,"LDZA","Arrivals and Departures","Current","2"
"23:00",0,"LDZA","Arrivals and Departures","Current","2"
"23:10",0,"LDZA","Arrivals and Departures","Current","2"
"23:20",1,"LDZA","Arrivals and Departures","Current","2"
"23:30",1,"LDZA","Arrivals and Departures","Current","2"
"23:40",1,"LDZA","Arrivals and Departures","Current","2"
"23:50",2,"LDZA","Arrivals and Departures","Current","2"
"00:10",0,"LDZD","Arrivals and Departures","Current","2"
"00:20",0,"LDZD","Arrivals and Departures","Current","2"
"00:30",0,"LDZD","Arrivals and Departures","Current","2"
"00:40",0,"LDZD","Arrivals and Departures","Current","2"
"00:50",0,"LDZD","Arrivals and Departures","Current","2"
"01:00",0,"LDZD","Arrivals and Departures","Current","2"
"01:10",0,"LDZD","Arrivals and Departures","Current","2"
"01:20",0,"LDZD","Arrivals and Departures","Current","2"
"01:30",0,"LDZD","Arrivals and Departures","Current","2"
"01:40",0,"LDZD","Arrivals and Departures","Current","2"
"01:50",0,"LDZD","Arrivals and Departures","Current","2"
"02:00",0,"LDZD","Arrivals and Departures","Current","2"
"02:10",0,"LDZD","Arrivals and Departures","Current","2"
"02:20",0,"LDZD","Arrivals and Departures","Current","2"
"02:30",0,"LDZD","Arrivals and Departures","Current","2"
"02:40",0,"LDZD","Arrivals and Departures","Current","2"
"02:50",0,"LDZD","Arrivals and Departures","Current","2"
"03:00",0,"LDZD","Arrivals and Departures","Current","2"
"03:10",0,"LDZD","Arrivals and Departures","Current","2"
"03:20",0,"LDZD","Arrivals and Departures","Current","2"
"03:30",0,"LDZD","Arrivals and Departures","Current","2"
"03:40",0,"LDZD","Arrivals and Departures","Current","2"
"03:50",0,"LDZD","Arrivals and Departures","Current","2"
"04:00",0,"LDZD","Arrivals and Departures","Current","2"
"04:10",1,"LDZD","Arrivals and Departures","Current","2"
"04:20",1,"LDZD","Arrivals and Departures","Current","2"
"04:30",1,"LDZD","Arrivals and Departures","Current","2"
"04:40",1,"LDZD","Arrivals and Departures","Current","2"
"04:50",2,"LDZD","Arrivals and Departures","Current","2"
"05:00",3,"LDZD","Arrivals and Departures","Current","2"
"05:10",2,"LDZD","Arrivals and Departures","Current","2"
"05:20",2,"LDZD","Arrivals and Departures","Current","2"
"05:30",5,"LDZD","Arrivals and Departures","Current","2"
"05:40",7,"LDZD","Arrivals and Departures","Current","2"
"05:50",7,"LDZD","Arrivals and Departures","Current","2"
"06:00",8,"LDZD","Arrivals and Departures","Current","2"
"06:10",8,"LDZD","Arrivals and Departures","Current","2"
"06:20",9,"LDZD","Arrivals and Departures","Current","2"
"06:30",7,"LDZD","Arrivals and Departures","Current","2"
"06:40",5,"LDZD","Arrivals and Departures","Current","2"
"06:50",6,"LDZD","Arrivals and Departures","Current","2"
"07:00",7,"LDZD","Arrivals and Departures","Current","2"
"07:10",9,"LDZD","Arrivals and Departures","Current","2"
"07:20",10,"LDZD","Arrivals and Departures","Current","2"
"07:30",10,"LDZD","Arrivals and Departures","Current","2"
"07:40",10,"LDZD","Arrivals and Departures","Current","2"
"07:50",8,"LDZD","Arrivals and Departures","Current","2"
"08:00",8,"LDZD","Arrivals and Departures","Current","2"
"08:10",6,"LDZD","Arrivals and Departures","Current","2"
"08:20",4,"LDZD","Arrivals and Departures","Current","2"
"08:30",3,"LDZD","Arrivals and Departures","Current","2"
"08:40",4,"LDZD","Arrivals and Departures","Current","2"
"08:50",4,"LDZD","Arrivals and Departures","Current","2"
"09:00",3,"LDZD","Arrivals and Departures","Current","2"
"09:10",4,"LDZD","Arrivals and Departures","Current","2"
"09:20",4,"LDZD","Arrivals and Departures","Current","2"
"09:30",6,"LDZD","Arrivals and Departures","Current","2"
"09:40",7,"LDZD","Arrivals and Departures","Current","2"
"09:50",9,"LDZD","Arrivals and Departures","Current","2"
"10:00",7,"LDZD","Arrivals and Departures","Current","2"
