"Time","Sector","Entries","Scenario","Runway"
"07:50","TMA_PULA",16,"Current","2"
"07:50","TMA_DUBROVNIK",15,"Current","2"
"07:50","TMA_SPLIT",18,"Current","2"
"07:50","TMA_ZADAR",10,"Current","2"
"07:50","TMA_OSIJEK",2,"Current","2"
"08:00","TMA_ZAGREB",9,"Current","2"
"08:00","TMA_PULA",16,"Current","2"
"08:00","TMA_DUBROVNIK",18,"Current","2"
"08:00","TMA_SPLIT",16,"Current","2"
"08:00","TMA_ZADAR",8,"Current","2"
"08:00","TMA_OSIJEK",2,"Current","2"
"08:10","TMA_ZAGREB",11,"Current","2"
"08:10","TMA_PULA",16,"Current","2"
"08:10","TMA_DUBROVNIK",17,"Current","2"
"08:10","TMA_SPLIT",18,"Current","2"
"08:10","TMA_ZADAR",6,"Current","2"
"08:10","TMA_OSIJEK",2,"Current","2"
"08:20","TMA_ZAGREB",13,"Current","2"
"08:20","TMA_PULA",12,"Current","2"
"08:20","TMA_DUBROVNIK",16,"Current","2"
"08:20","TMA_SPLIT",18,"Current","2"
"08:20","TMA_ZADAR",6,"Current","2"
"08:20","TMA_OSIJEK",3,"Current","2"
"08:30","TMA_ZAGREB",17,"Current","2"
"08:30","TMA_PULA",12,"Current","2"
"08:30","TMA_DUBROVNIK",16,"Current","2"
"08:30","TMA_SPLIT",20,"Current","2"
"08:30","TMA_ZADAR",5,"Current","2"
"08:30","TMA_OSIJEK",3,"Current","2"
"08:40","TMA_ZAGREB",14,"Current","2"
"08:40","TMA_PULA",9,"Current","2"
"08:40","TMA_DUBROVNIK",16,"Current","2"
"08:40","TMA_SPLIT",20,"Current","2"
"08:40","TMA_ZADAR",6,"Current","2"
"08:40","TMA_OSIJEK",2,"Current","2"
"08:50","TMA_ZAGREB",16,"Current","2"
"08:50","TMA_PULA",14,"Current","2"
"08:50","TMA_DUBROVNIK",17,"Current","2"
"08:50","TMA_SPLIT",18,"Current","2"
"08:50","TMA_ZADAR",4,"Current","2"
"08:50","TMA_OSIJEK",1,"Current","2"
"09:00","TMA_ZAGREB",19,"Current","2"
"09:00","TMA_PULA",16,"Current","2"
"09:00","TMA_DUBROVNIK",13,"Current","2"
"09:00","TMA_SPLIT",18,"Current","2"
"09:00","TMA_ZADAR",4,"Current","2"
"09:00","TMA_OSIJEK",2,"Current","2"
"09:10","TMA_ZAGREB",18,"Current","2"
"09:10","TMA_PULA",22,"Current","2"
"09:10","TMA_DUBROVNIK",17,"Current","2"
"09:10","TMA_SPLIT",18,"Current","2"
"09:10","TMA_ZADAR",5,"Current","2"
"09:10","TMA_OSIJEK",4,"Current","2"
"09:20","TMA_ZAGREB",16,"Current","2"
"09:20","TMA_PULA",24,"Current","2"
"09:20","TMA_DUBROVNIK",20,"Current","2"
"09:20","TMA_SPLIT",19,"Current","2"
"09:20","TMA_ZADAR",7,"Current","2"
"09:20","TMA_OSIJEK",3,"Current","2"
"09:30","TMA_ZAGREB",12,"Current","2"
"09:30","TMA_PULA",24,"Current","2"
"09:30","TMA_DUBROVNIK",20,"Current","2"
"09:30","TMA_SPLIT",18,"Current","2"
"09:30","TMA_ZADAR",8,"Current","2"
"09:30","TMA_OSIJEK",4,"Current","2"
"09:40","TMA_ZAGREB",12,"Current","2"
"09:40","TMA_PULA",24,"Current","2"
"09:40","TMA_DUBROVNIK",17,"Current","2"
"09:40","TMA_SPLIT",18,"Current","2"
"09:40","TMA_ZADAR",10,"Current","2"
"09:40","TMA_OSIJEK",5,"Current","2"
"09:50","TMA_ZAGREB",11,"Current","2"
"09:50","TMA_PULA",22,"Current","2"
"09:50","TMA_DUBROVNIK",20,"Current","2"
"09:50","TMA_SPLIT",19,"Current","2"
"09:50","TMA_ZADAR",11,"Current","2"
"09:50","TMA_OSIJEK",5,"Current","2"
"10:00","TMA_ZAGREB",8,"Current","2"
"10:00","TMA_PULA",20,"Current","2"
"10:00","TMA_DUBROVNIK",19,"Current","2"
"10:00","TMA_SPLIT",18,"Current","2"
"10:00","TMA_ZADAR",10,"Current","2"
"10:00","TMA_OSIJEK",4,"Current","2"
"10:10","TMA_ZAGREB",8,"Current","2"
"10:10","TMA_PULA",17,"Current","2"
"10:10","TMA_DUBROVNIK",18,"Current","2"
"10:10","TMA_SPLIT",16,"Current","2"
"10:10","TMA_ZADAR",10,"Current","2"
"10:10","TMA_OSIJEK",4,"Current","2"
"10:20","TMA_ZAGREB",10,"Current","2"
"10:20","TMA_PULA",15,"Current","2"
"10:20","TMA_DUBROVNIK",15,"Current","2"
"10:20","TMA_SPLIT",14,"Current","2"
"10:20","TMA_ZADAR",9,"Current","2"
"10:20","TMA_OSIJEK",4,"Current","2"
"10:30","TMA_ZAGREB",11,"Current","2"
"10:30","TMA_PULA",13,"Current","2"
"10:30","TMA_DUBROVNIK",12,"Current","2"
"10:30","TMA_SPLIT",16,"Current","2"
"10:30","TMA_ZADAR",9,"Current","2"
"10:30","TMA_OSIJEK",3,"Current","2"
"10:40","TMA_ZAGREB",12,"Current","2"
"10:40","TMA_PULA",14,"Current","2"
"10:40","TMA_DUBROVNIK",13,"Current","2"
"10:40","TMA_SPLIT",16,"Current","2"
"10:40","TMA_ZADAR",6,"Current","2"
"10:40","TMA_OSIJEK",2,"Current","2"
"10:50","TMA_ZAGREB",18,"Current","2"
"10:50","TMA_PULA",14,"Current","2"
"10:50","TMA_DUBROVNIK",9,"Current","2"
"10:50","TMA_SPLIT",16,"Current","2"
"10:50","TMA_ZADAR",7,"Current","2"
"10:50","TMA_OSIJEK",2,"Current","2"
"11:00","TMA_ZAGREB",18,"Current","2"
"11:00","TMA_PULA",14,"Current","2"
"11:00","TMA_DUBROVNIK",8,"Current","2"
"11:00","TMA_SPLIT",19,"Current","2"
"11:00","TMA_ZADAR",8,"Current","2"
"11:00","TMA_OSIJEK",2,"Current","2"
"11:10","TMA_ZAGREB",21,"Current","2"
"11:10","TMA_PULA",13,"Current","2"
"11:10","TMA_DUBROVNIK",10,"Current","2"
"11:10","TMA_SPLIT",22,"Current","2"
"11:10","TMA_ZADAR",9,"Current","2"
"11:10","TMA_OSIJEK",2,"Current","2"
"11:20","TMA_ZAGREB",19,"Current","2"
"11:20","TMA_PULA",15,"Current","2"
"11:20","TMA_DUBROVNIK",9,"Current","2"
"11:20","TMA_SPLIT",22,"Current","2"
"11:20","TMA_ZADAR",9,"Current","2"
"11:20","TMA_OSIJEK",2,"Current","2"
"11:30","TMA_ZAGREB",16,"Current","2"
"11:30","TMA_PULA",17,"Current","2"
"11:30","TMA_DUBROVNIK",12,"Current","2"
"11:30","TMA_SPLIT",20,"Current","2"
"11:30","TMA_ZADAR",10,"Current","2"
"11:30","TMA_OSIJEK",2,"Current","2"
"11:40","TMA_ZAGREB",16,"Current","2"
"11:40","TMA_PULA",20,"Current","2"
"11:40","TMA_DUBROVNIK",14,"Current","2"
"11:40","TMA_SPLIT",20,"Current","2"
"11:40","TMA_ZADAR",10,"Current","2"
"11:40","TMA_OSIJEK",3,"Current","2"
"11:50","TMA_ZAGREB",11,"Current","2"
"11:50","TMA_PULA",19,"Current","2"
"11:50","TMA_DUBROVNIK",15,"Current","2"
"11:50","TMA_SPLIT",18,"Current","2"
"11:50","TMA_ZADAR",11,"Current","2"
"11:50","TMA_OSIJEK",3,"Current","2"
"12:00","TMA_ZAGREB",14,"Current","2"
"12:00","TMA_PULA",18,"Current","2"
"12:00","TMA_DUBROVNIK",16,"Current","2"
"12:00","TMA_SPLIT",15,"Current","2"
"12:00","TMA_ZADAR",10,"Current","2"
"12:00","TMA_OSIJEK",3,"Current","2"
"12:10","TMA_ZAGREB",11,"Current","2"
"12:10","TMA_PULA",17,"Current","2"
"12:10","TMA_DUBROVNIK",12,"Current","2"
"12:10","TMA_SPLIT",13,"Current","2"
"12:10","TMA_ZADAR",8,"Current","2"
"12:10","TMA_OSIJEK",1,"Current","2"
"12:20","TMA_ZAGREB",11,"Current","2"
"12:20","TMA_PULA",14,"Current","2"
"12:20","TMA_DUBROVNIK",14,"Current","2"
"12:20","TMA_SPLIT",16,"Current","2"
"12:20","TMA_ZADAR",6,"Current","2"
"12:20","TMA_OSIJEK",1,"Current","2"
"12:30","TMA_ZAGREB",13,"Current","2"
"12:30","TMA_PULA",13,"Current","2"
"12:30","TMA_DUBROVNIK",16,"Current","2"
"12:30","TMA_SPLIT",15,"Current","2"
"12:30","TMA_ZADAR",4,"Current","2"
"12:30","TMA_OSIJEK",1,"Current","2"
"12:40","TMA_ZAGREB",11,"Current","2"
"12:40","TMA_PULA",8,"Current","2"
"12:40","TMA_DUBROVNIK",14,"Current","2"
"12:40","TMA_SPLIT",18,"Current","2"
"12:40","TMA_ZADAR",6,"Current","2"
"12:40","TMA_OSIJEK",0,"Current","2"
"12:50","TMA_ZAGREB",13,"Current","2"
"12:50","TMA_PULA",8,"Current","2"
"12:50","TMA_DUBROVNIK",15,"Current","2"
"12:50","TMA_SPLIT",21,"Current","2"
"12:50","TMA_ZADAR",3,"Current","2"
"12:50","TMA_OSIJEK",0,"Current","2"
"13:00","TMA_ZAGREB",12,"Current","2"
"13:00","TMA_PULA",7,"Current","2"
"13:00","TMA_DUBROVNIK",13,"Current","2"
"13:00","TMA_SPLIT",20,"Current","2"
"13:00","TMA_ZADAR",4,"Current","2"
"13:00","TMA_OSIJEK",0,"Current","2"
"13:10","TMA_ZAGREB",10,"Current","2"
"13:10","TMA_PULA",8,"Current","2"
"13:10","TMA_DUBROVNIK",16,"Current","2"
"13:10","TMA_SPLIT",20,"Current","2"
"13:10","TMA_ZADAR",8,"Current","2"
"13:10","TMA_OSIJEK",0,"Current","2"
"13:20","TMA_ZAGREB",12,"Current","2"
"13:20","TMA_PULA",10,"Current","2"
"13:20","TMA_DUBROVNIK",17,"Current","2"
"13:20","TMA_SPLIT",20,"Current","2"
"13:20","TMA_ZADAR",8,"Current","2"
"13:20","TMA_OSIJEK",0,"Current","2"
"13:30","TMA_ZAGREB",12,"Current","2"
"13:30","TMA_PULA",11,"Current","2"
"13:30","TMA_DUBROVNIK",12,"Current","2"
"13:30","TMA_SPLIT",19,"Current","2"
"13:30","TMA_ZADAR",9,"Current","2"
"13:30","TMA_OSIJEK",0,"Current","2"
"13:40","TMA_ZAGREB",15,"Current","2"
"13:40","TMA_PULA",10,"Current","2"
"13:40","TMA_DUBROVNIK",12,"Current","2"
"13:40","TMA_SPLIT",16,"Current","2"
"13:40","TMA_ZADAR",7,"Current","2"
"13:40","TMA_OSIJEK",0,"Current","2"
"13:50","TMA_ZAGREB",13,"Current","2"
"13:50","TMA_PULA",8,"Current","2"
"13:50","TMA_DUBROVNIK",13,"Current","2"
"13:50","TMA_SPLIT",14,"Current","2"
"13:50","TMA_ZADAR",7,"Current","2"
"13:50","TMA_OSIJEK",0,"Current","2"
"14:00","TMA_ZAGREB",14,"Current","2"
"14:00","TMA_PULA",8,"Current","2"
"14:00","TMA_DUBROVNIK",16,"Current","2"
"14:00","TMA_SPLIT",16,"Current","2"
"14:00","TMA_ZADAR",6,"Current","2"
"14:00","TMA_OSIJEK",1,"Current","2"
"14:10","TMA_ZAGREB",16,"Current","2"
"14:10","TMA_PULA",9,"Current","2"
"14:10","TMA_DUBROVNIK",11,"Current","2"
"14:10","TMA_SPLIT",18,"Current","2"
"14:10","TMA_ZADAR",3,"Current","2"
"14:10","TMA_OSIJEK",1,"Current","2"
"14:20","TMA_ZAGREB",17,"Current","2"
"14:20","TMA_PULA",8,"Current","2"
"14:20","TMA_DUBROVNIK",12,"Current","2"
"14:20","TMA_SPLIT",17,"Current","2"
"14:20","TMA_ZADAR",5,"Current","2"
"14:20","TMA_OSIJEK",1,"Current","2"
"14:30","TMA_ZAGREB",16,"Current","2"
"14:30","TMA_PULA",8,"Current","2"
"14:30","TMA_DUBROVNIK",16,"Current","2"
"14:30","TMA_SPLIT",21,"Current","2"
"14:30","TMA_ZADAR",4,"Current","2"
"14:30","TMA_OSIJEK",1,"Current","2"
"14:40","TMA_ZAGREB",13,"Current","2"
"14:40","TMA_PULA",9,"Current","2"
"14:40","TMA_DUBROVNIK",16,"Current","2"
"14:40","TMA_SPLIT",19,"Current","2"
"14:40","TMA_ZADAR",5,"Current","2"
"14:40","TMA_OSIJEK",2,"Current","2"
"14:50","TMA_ZAGREB",12,"Current","2"
"14:50","TMA_PULA",9,"Current","2"
"14:50","TMA_DUBROVNIK",14,"Current","2"
"14:50","TMA_SPLIT",20,"Current","2"
"14:50","TMA_ZADAR",7,"Current","2"
"14:50","TMA_OSIJEK",2,"Current","2"
"15:00","TMA_ZAGREB",11,"Current","2"
"15:00","TMA_PULA",9,"Current","2"
"15:00","TMA_DUBROVNIK",18,"Current","2"
"15:00","TMA_SPLIT",19,"Current","2"
"15:00","TMA_ZADAR",8,"Current","2"
"15:00","TMA_OSIJEK",1,"Current","2"
"15:10","TMA_ZAGREB",12,"Current","2"
"15:10","TMA_PULA",6,"Current","2"
"15:10","TMA_DUBROVNIK",20,"Current","2"
"15:10","TMA_SPLIT",18,"Current","2"
"15:10","TMA_ZADAR",8,"Current","2"
"15:10","TMA_OSIJEK",1,"Current","2"
"15:20","TMA_ZAGREB",11,"Current","2"
"15:20","TMA_PULA",7,"Current","2"
"15:20","TMA_DUBROVNIK",16,"Current","2"
"15:20","TMA_SPLIT",17,"Current","2"
"15:20","TMA_ZADAR",6,"Current","2"
"15:20","TMA_OSIJEK",1,"Current","2"
"15:30","TMA_ZAGREB",11,"Current","2"
"15:30","TMA_PULA",7,"Current","2"
"15:30","TMA_DUBROVNIK",12,"Current","2"
"15:30","TMA_SPLIT",14,"Current","2"
"15:30","TMA_ZADAR",6,"Current","2"
"15:30","TMA_OSIJEK",1,"Current","2"
"15:40","TMA_ZAGREB",11,"Current","2"
"15:40","TMA_PULA",6,"Current","2"
"15:40","TMA_DUBROVNIK",12,"Current","2"
"15:40","TMA_SPLIT",18,"Current","2"
"15:40","TMA_ZADAR",6,"Current","2"
"15:40","TMA_OSIJEK",0,"Current","2"
"15:50","TMA_ZAGREB",10,"Current","2"
"15:50","TMA_PULA",5,"Current","2"
"15:50","TMA_DUBROVNIK",11,"Current","2"
"15:50","TMA_SPLIT",18,"Current","2"
"15:50","TMA_ZADAR",4,"Current","2"
"15:50","TMA_OSIJEK",0,"Current","2"
"16:00","TMA_ZAGREB",7,"Current","2"
"16:00","TMA_PULA",5,"Current","2"
"16:00","TMA_DUBROVNIK",8,"Current","2"
"16:00","TMA_SPLIT",19,"Current","2"
"16:00","TMA_ZADAR",2,"Current","2"
"16:00","TMA_OSIJEK",0,"Current","2"
"16:10","TMA_ZAGREB",5,"Current","2"
"16:10","TMA_PULA",6,"Current","2"
"16:10","TMA_DUBROVNIK",8,"Current","2"
"16:10","TMA_SPLIT",18,"Current","2"
"16:10","TMA_ZADAR",1,"Current","2"
"16:10","TMA_OSIJEK",0,"Current","2"
"16:20","TMA_ZAGREB",3,"Current","2"
"16:20","TMA_PULA",5,"Current","2"
"16:20","TMA_DUBROVNIK",10,"Current","2"
"16:20","TMA_SPLIT",18,"Current","2"
"16:20","TMA_ZADAR",2,"Current","2"
"16:20","TMA_OSIJEK",0,"Current","2"
"16:30","TMA_ZAGREB",4,"Current","2"
"16:30","TMA_PULA",4,"Current","2"
"16:30","TMA_DUBROVNIK",10,"Current","2"
"16:30","TMA_SPLIT",19,"Current","2"
"16:30","TMA_ZADAR",3,"Current","2"
"16:30","TMA_OSIJEK",0,"Current","2"
"16:40","TMA_ZAGREB",3,"Current","2"
"16:40","TMA_PULA",6,"Current","2"
"16:40","TMA_DUBROVNIK",13,"Current","2"
"16:40","TMA_SPLIT",17,"Current","2"
"16:40","TMA_ZADAR",2,"Current","2"
"16:40","TMA_OSIJEK",0,"Current","2"
"16:50","TMA_ZAGREB",5,"Current","2"
"16:50","TMA_PULA",9,"Current","2"
"16:50","TMA_DUBROVNIK",14,"Current","2"
"16:50","TMA_SPLIT",15,"Current","2"
"16:50","TMA_ZADAR",2,"Current","2"
"16:50","TMA_OSIJEK",0,"Current","2"
"17:00","TMA_ZAGREB",5,"Current","2"
"17:00","TMA_PULA",10,"Current","2"
"17:00","TMA_DUBROVNIK",11,"Current","2"
"17:00","TMA_SPLIT",17,"Current","2"
"17:00","TMA_ZADAR",3,"Current","2"
"17:00","TMA_OSIJEK",0,"Current","2"
"17:10","TMA_ZAGREB",8,"Current","2"
"17:10","TMA_PULA",13,"Current","2"
"17:10","TMA_DUBROVNIK",10,"Current","2"
"17:10","TMA_SPLIT",16,"Current","2"
"17:10","TMA_ZADAR",3,"Current","2"
"17:10","TMA_OSIJEK",0,"Current","2"
"17:20","TMA_ZAGREB",8,"Current","2"
"17:20","TMA_PULA",12,"Current","2"
"17:20","TMA_DUBROVNIK",12,"Current","2"
"17:20","TMA_SPLIT",17,"Current","2"
"17:20","TMA_ZADAR",2,"Current","2"
"17:20","TMA_OSIJEK",0,"Current","2"
"17:30","TMA_ZAGREB",7,"Current","2"
"17:30","TMA_PULA",11,"Current","2"
"17:30","TMA_DUBROVNIK",12,"Current","2"
"17:30","TMA_SPLIT",15,"Current","2"
"17:30","TMA_ZADAR",3,"Current","2"
"17:30","TMA_OSIJEK",0,"Current","2"
"17:40","TMA_ZAGREB",8,"Current","2"
"17:40","TMA_PULA",10,"Current","2"
"17:40","TMA_DUBROVNIK",9,"Current","2"
"17:40","TMA_SPLIT",14,"Current","2"
"17:40","TMA_ZADAR",3,"Current","2"
"17:40","TMA_OSIJEK",0,"Current","2"
"17:50","TMA_ZAGREB",7,"Current","2"
"17:50","TMA_PULA",11,"Current","2"
"17:50","TMA_DUBROVNIK",9,"Current","2"
"17:50","TMA_SPLIT",16,"Current","2"
"17:50","TMA_ZADAR",3,"Current","2"
"17:50","TMA_OSIJEK",0,"Current","2"
"18:00","TMA_ZAGREB",8,"Current","2"
"18:00","TMA_PULA",10,"Current","2"
"18:00","TMA_DUBROVNIK",10,"Current","2"
"18:00","TMA_SPLIT",16,"Current","2"
"18:00","TMA_ZADAR",4,"Current","2"
"18:00","TMA_OSIJEK",0,"Current","2"
"18:10","TMA_ZAGREB",4,"Current","2"
"18:10","TMA_PULA",6,"Current","2"
"18:10","TMA_DUBROVNIK",11,"Current","2"
"18:10","TMA_SPLIT",17,"Current","2"
"18:10","TMA_ZADAR",5,"Current","2"
"18:10","TMA_OSIJEK",0,"Current","2"
"18:20","TMA_ZAGREB",5,"Current","2"
"18:20","TMA_PULA",6,"Current","2"
"18:20","TMA_DUBROVNIK",10,"Current","2"
"18:20","TMA_SPLIT",15,"Current","2"
"18:20","TMA_ZADAR",6,"Current","2"
"18:20","TMA_OSIJEK",0,"Current","2"
"18:30","TMA_ZAGREB",5,"Current","2"
"18:30","TMA_PULA",10,"Current","2"
"18:30","TMA_DUBROVNIK",14,"Current","2"
"18:30","TMA_SPLIT",16,"Current","2"
"18:30","TMA_ZADAR",6,"Current","2"
"18:30","TMA_OSIJEK",0,"Current","2"
"18:40","TMA_ZAGREB",4,"Current","2"
"18:40","TMA_PULA",14,"Current","2"
"18:40","TMA_DUBROVNIK",15,"Current","2"
"18:40","TMA_SPLIT",18,"Current","2"
"18:40","TMA_ZADAR",6,"Current","2"
"18:40","TMA_OSIJEK",0,"Current","2"
"18:50","TMA_ZAGREB",4,"Current","2"
"18:50","TMA_PULA",11,"Current","2"
"18:50","TMA_DUBROVNIK",16,"Current","2"
"18:50","TMA_SPLIT",17,"Current","2"
"18:50","TMA_ZADAR",7,"Current","2"
"18:50","TMA_OSIJEK",1,"Current","2"
"19:00","TMA_ZAGREB",6,"Current","2"
"19:00","TMA_PULA",13,"Current","2"
"19:00","TMA_DUBROVNIK",14,"Current","2"
"19:00","TMA_SPLIT",14,"Current","2"
"19:00","TMA_ZADAR",5,"Current","2"
"19:00","TMA_OSIJEK",1,"Current","2"
"19:10","TMA_ZAGREB",7,"Current","2"
"19:10","TMA_PULA",13,"Current","2"
"19:10","TMA_DUBROVNIK",14,"Current","2"
"19:10","TMA_SPLIT",17,"Current","2"
"19:10","TMA_ZADAR",6,"Current","2"
"19:10","TMA_OSIJEK",1,"Current","2"
"19:20","TMA_ZAGREB",6,"Current","2"
"19:20","TMA_PULA",14,"Current","2"
"19:20","TMA_DUBROVNIK",11,"Current","2"
"19:20","TMA_SPLIT",16,"Current","2"
"19:20","TMA_ZADAR",6,"Current","2"
"19:20","TMA_OSIJEK",2,"Current","2"
"19:30","TMA_ZAGREB",7,"Current","2"
"19:30","TMA_PULA",11,"Current","2"
"19:30","TMA_DUBROVNIK",10,"Current","2"
"19:30","TMA_SPLIT",16,"Current","2"
"19:30","TMA_ZADAR",5,"Current","2"
"19:30","TMA_OSIJEK",2,"Current","2"
"19:40","TMA_ZAGREB",9,"Current","2"
"19:40","TMA_PULA",7,"Current","2"
"19:40","TMA_DUBROVNIK",11,"Current","2"
"19:40","TMA_SPLIT",15,"Current","2"
"19:40","TMA_ZADAR",6,"Current","2"
"19:40","TMA_OSIJEK",2,"Current","2"
"19:50","TMA_ZAGREB",8,"Current","2"
"19:50","TMA_PULA",6,"Current","2"
"19:50","TMA_DUBROVNIK",11,"Current","2"
"19:50","TMA_SPLIT",15,"Current","2"
"19:50","TMA_ZADAR",5,"Current","2"
"19:50","TMA_OSIJEK",1,"Current","2"
"20:00","TMA_ZAGREB",9,"Current","2"
"20:00","TMA_PULA",5,"Current","2"
"20:00","TMA_DUBROVNIK",12,"Current","2"
"20:00","TMA_SPLIT",15,"Current","2"
"20:00","TMA_ZADAR",5,"Current","2"
"20:00","TMA_OSIJEK",1,"Current","2"
"20:10","TMA_ZAGREB",9,"Current","2"
"20:10","TMA_PULA",4,"Current","2"
"20:10","TMA_DUBROVNIK",12,"Current","2"
"20:10","TMA_SPLIT",13,"Current","2"
"20:10","TMA_ZADAR",3,"Current","2"
"20:10","TMA_OSIJEK",2,"Current","2"
"20:20","TMA_ZAGREB",11,"Current","2"
"20:20","TMA_PULA",4,"Current","2"
"20:20","TMA_DUBROVNIK",13,"Current","2"
"20:20","TMA_SPLIT",13,"Current","2"
"20:20","TMA_ZADAR",3,"Current","2"
"20:20","TMA_OSIJEK",1,"Current","2"
"20:30","TMA_ZAGREB",10,"Current","2"
"20:30","TMA_PULA",4,"Current","2"
"20:30","TMA_DUBROVNIK",11,"Current","2"
"20:30","TMA_SPLIT",13,"Current","2"
"20:30","TMA_ZADAR",3,"Current","2"
"20:30","TMA_OSIJEK",1,"Current","2"
"20:40","TMA_ZAGREB",10,"Current","2"
"20:40","TMA_PULA",4,"Current","2"
"20:40","TMA_DUBROVNIK",9,"Current","2"
"20:40","TMA_SPLIT",12,"Current","2"
"20:40","TMA_ZADAR",2,"Current","2"
"20:40","TMA_OSIJEK",1,"Current","2"
"20:50","TMA_ZAGREB",12,"Current","2"
"20:50","TMA_PULA",4,"Current","2"
"20:50","TMA_DUBROVNIK",7,"Current","2"
"20:50","TMA_SPLIT",12,"Current","2"
"20:50","TMA_ZADAR",3,"Current","2"
"20:50","TMA_OSIJEK",1,"Current","2"
"21:00","TMA_ZAGREB",9,"Current","2"
"21:00","TMA_PULA",3,"Current","2"
"21:00","TMA_DUBROVNIK",6,"Current","2"
"21:00","TMA_SPLIT",13,"Current","2"
"21:00","TMA_ZADAR",4,"Current","2"
"21:00","TMA_OSIJEK",1,"Current","2"
"21:10","TMA_ZAGREB",9,"Current","2"
"21:10","TMA_PULA",3,"Current","2"
"21:10","TMA_DUBROVNIK",5,"Current","2"
"21:10","TMA_SPLIT",10,"Current","2"
"21:10","TMA_ZADAR",5,"Current","2"
"21:10","TMA_OSIJEK",0,"Current","2"
"21:20","TMA_ZAGREB",8,"Current","2"
"21:20","TMA_PULA",2,"Current","2"
"21:20","TMA_DUBROVNIK",5,"Current","2"
"21:20","TMA_SPLIT",10,"Current","2"
"21:20","TMA_ZADAR",5,"Current","2"
"21:20","TMA_OSIJEK",0,"Current","2"
"21:30","TMA_ZAGREB",7,"Current","2"
"21:30","TMA_PULA",1,"Current","2"
"21:30","TMA_DUBROVNIK",4,"Current","2"
"21:30","TMA_SPLIT",9,"Current","2"
"21:30","TMA_ZADAR",4,"Current","2"
"21:30","TMA_OSIJEK",0,"Current","2"
"21:40","TMA_ZAGREB",5,"Current","2"
"21:40","TMA_PULA",1,"Current","2"
"21:40","TMA_DUBROVNIK",5,"Current","2"
"21:40","TMA_SPLIT",8,"Current","2"
"21:40","TMA_ZADAR",5,"Current","2"
"21:40","TMA_OSIJEK",0,"Current","2"
"21:50","TMA_ZAGREB",3,"Current","2"
"21:50","TMA_PULA",2,"Current","2"
"21:50","TMA_DUBROVNIK",4,"Current","2"
"21:50","TMA_SPLIT",7,"Current","2"
"21:50","TMA_ZADAR",4,"Current","2"
"21:50","TMA_OSIJEK",0,"Current","2"
"22:00","TMA_ZAGREB",2,"Current","2"
"22:00","TMA_PULA",2,"Current","2"
"22:00","TMA_DUBROVNIK",4,"Current","2"
"22:00","TMA_SPLIT",5,"Current","2"
"22:00","TMA_ZADAR",3,"Current","2"
"22:00","TMA_OSIJEK",0,"Current","2"
"22:10","TMA_ZAGREB",1,"Current","2"
"22:10","TMA_PULA",2,"Current","2"
"22:10","TMA_DUBROVNIK",3,"Current","2"
"22:10","TMA_SPLIT",5,"Current","2"
"22:10","TMA_ZADAR",2,"Current","2"
"22:10","TMA_OSIJEK",0,"Current","2"
"22:20","TMA_ZAGREB",0,"Current","2"
"22:20","TMA_PULA",2,"Current","2"
"22:20","TMA_DUBROVNIK",3,"Current","2"
"22:20","TMA_SPLIT",6,"Current","2"
"22:20","TMA_ZADAR",1,"Current","2"
"22:20","TMA_OSIJEK",0,"Current","2"
"22:30","TMA_ZAGREB",0,"Current","2"
"22:30","TMA_PULA",2,"Current","2"
"22:30","TMA_DUBROVNIK",3,"Current","2"
"22:30","TMA_SPLIT",5,"Current","2"
"22:30","TMA_ZADAR",1,"Current","2"
"22:30","TMA_OSIJEK",0,"Current","2"
"22:40","TMA_ZAGREB",0,"Current","2"
"22:40","TMA_PULA",1,"Current","2"
"22:40","TMA_DUBROVNIK",1,"Current","2"
"22:40","TMA_SPLIT",4,"Current","2"
"22:40","TMA_ZADAR",0,"Current","2"
"22:40","TMA_OSIJEK",0,"Current","2"
"22:50","TMA_ZAGREB",0,"Current","2"
"22:50","TMA_PULA",0,"Current","2"
"22:50","TMA_DUBROVNIK",1,"Current","2"
"22:50","TMA_SPLIT",3,"Current","2"
"22:50","TMA_ZADAR",0,"Current","2"
"22:50","TMA_OSIJEK",0,"Current","2"
"23:00","TMA_ZAGREB",0,"Current","2"
"23:00","TMA_PULA",0,"Current","2"
"23:00","TMA_DUBROVNIK",1,"Current","2"
"23:00","TMA_SPLIT",3,"Current","2"
"23:00","TMA_ZADAR",0,"Current","2"
"23:00","TMA_OSIJEK",0,"Current","2"
"23:10","TMA_ZAGREB",1,"Current","2"
"23:10","TMA_PULA",0,"Current","2"
"23:10","TMA_DUBROVNIK",1,"Current","2"
"23:10","TMA_SPLIT",3,"Current","2"
"23:10","TMA_ZADAR",0,"Current","2"
"23:10","TMA_OSIJEK",0,"Current","2"
"23:20","TMA_ZAGREB",1,"Current","2"
"23:20","TMA_PULA",0,"Current","2"
"23:20","TMA_DUBROVNIK",0,"Current","2"
"23:20","TMA_SPLIT",1,"Current","2"
"23:20","TMA_ZADAR",0,"Current","2"
"23:20","TMA_OSIJEK",0,"Current","2"
"23:30","TMA_ZAGREB",1,"Current","2"
"23:30","TMA_PULA",0,"Current","2"
"23:30","TMA_DUBROVNIK",0,"Current","2"
"23:30","TMA_SPLIT",1,"Current","2"
"23:30","TMA_ZADAR",0,"Current","2"
"23:30","TMA_OSIJEK",0,"Current","2"
"23:40","TMA_ZAGREB",2,"Current","2"
