"Sector","V","Longitude","Latitude"
"FIC_ZADAR","V27",15.2419444444444,44.3308333333333
"FIC_ZAGREB","V27",16.4697222222222,46.5041666666667
"LQSB_FIR","V27",17.765,44.3716666666667
"LQVF_FIR","V27",17.765,44.3716666666667
"OUTSIDE_FIR_E","V27",18.4130555555556,45.7458333333333
"OUTSIDE_FIR_N","V27",14.8675,45.4658333333333
"TMA_PULA","V27",15.7580555555556,45.0705555555556
"TMA_ZAGREB","V27",16.2730555555556,46.5175
"ACC_ZAGREB","V28",14.2244444444444,45.5013888888889
"FIC_SPLIT","V28",16.8469444444444,43.3016666666667
"FIC_ZADAR","V28",15.0888888888889,44.1077777777778
"FIC_ZAGREB","V28",16.5225,46.4783333333333
"LQSB_FIR","V28",17.7277777777778,44.2766666666667
"LQVF_FIR","V28",17.7277777777778,44.2766666666667
"OUTSIDE_FIR_E","V28",18.5191666666667,45.7841666666667
"OUTSIDE_FIR_N","V28",14.7391666666667,45.5233333333333
"TMA_PULA","V28",15.7438888888889,44.9422222222222
"TMA_ZAGREB","V28",16.3813888888889,46.5325
"ACC_ZAGREB","V29",14.4486111111111,45.4691666666667
"FIC_SPLIT","V29",16.6519444444444,43.4019444444444
"FIC_ZADAR","V29",15.2038888888889,44.0275
"FIC_ZAGREB","V29",16.5886111111111,46.4480555555556
"LQSB_FIR","V29",17.7441666666667,44.2661111111111
"LQVF_FIR","V29",17.7441666666667,44.2661111111111
"OUTSIDE_FIR_E","V29",18.6119444444444,45.8363888888889
"OUTSIDE_FIR_N","V29",14.6025,45.4983333333333
"TMA_PULA","V29",15.7561111111111,44.9008333333333
"TMA_ZAGREB","V29",16.4697222222222,46.5041666666667
"ACC_ZAGREB","V30",14.6025,45.4983333333333
"FIC_SPLIT","V30",16.4602777777778,43.2019444444445
"FIC_ZADAR","V30",15.2780555555556,43.9752777777778
"FIC_ZAGREB","V30",16.7205555555556,46.3913888888889
"LQSB_FIR","V30",17.7516666666667,44.2497222222222
"LQVF_FIR","V30",17.7516666666667,44.2497222222222
"OUTSIDE_FIR_E","V30",18.6363888888889,45.8786111111111
"OUTSIDE_FIR_N","V30",14.4486111111111,45.4691666666667
"TMA_PULA","V30",15.3655555555556,44.8927777777778
"TMA_ZAGREB","V30",16.5225,46.4783333333333
"ACC_ZAGREB","V31",14.7391666666667,45.5233333333333
"FIC_SPLIT","V31",16.6166666666667,NA
"FIC_ZAGREB","V31",16.8372222222222,46.3741666666667
"LQSB_FIR","V31",17.7438888888889,44.235
"LQVF_FIR","V31",17.7438888888889,44.235
"OUTSIDE_FIR_E","V31",18.7727777777778,45.8880555555556
"OUTSIDE_FIR_N","V31",14.2244444444444,45.5013888888889
"TMA_PULA","V31",15.15,44.8855555555556
"TMA_ZAGREB","V31",16.5886111111111,46.4480555555556
"ACC_ZAGREB","V32",14.8675,45.4658333333333
"FIC_SPLIT","V32",NA,43.5975
"FIC_ZAGREB","V32",16.9661111111111,46.2397222222222
"LQSB_FIR","V32",17.7269444444444,44.2275
"LQVF_FIR","V32",17.7269444444444,44.2275
"OUTSIDE_FIR_E","V32",18.8494444444444,45.8766666666667
"OUTSIDE_FIR_N","V32",14.1983333333333,45.4708333333333
"TMA_PULA","V32",14.9822222222222,44.7661111111111
"TMA_ZAGREB","V32",16.7205555555556,46.3913888888889
"ACC_ZAGREB","V33",14.9411111111111,45.4816666666667
"FIC_SPLIT","V33",15.9597222222222,43.5361111111111
"FIC_ZAGREB","V33",17.0511111111111,46.2033333333333
"LQSB_FIR","V33",17.7088888888889,44.2261111111111
"LQVF_FIR","V33",17.7088888888889,44.2261111111111
"OUTSIDE_FIR_E","V33",19.0127777777778,45.4005555555556
"OUTSIDE_FIR_N","V33",14.1338888888889,45.4755555555556
"TMA_PULA","V33",14.7444444444444,44.595
"TMA_ZAGREB","V33",16.8372222222222,46.3741666666667
"ACC_ZAGREB","V34",15.0072222222222,45.495
"FIC_SPLIT","V34",16.1880555555556,43.3752777777778
"FIC_ZAGREB","V34",17.1811111111111,46.1208333333333
"LQSB_FIR","V34",17.6666666666667,44.1166666666667
"LQVF_FIR","V34",17.6666666666667,44.1166666666667
"OUTSIDE_FIR_E","V34",19.3963888888889,45.2241666666667
"OUTSIDE_FIR_N","V34",13.9719444444444,45.4477777777778
"TMA_ZAGREB","V34",16.9661111111111,46.2397222222222
"ACC_ZAGREB","V35",15.0902777777778,45.5166666666667
"FIC_SPLIT","V35",16.3522222222222,43.3580555555556
"FIC_ZAGREB","V35",17.2891666666667,46.0286111111111
"LQSB_FIR","V35",17.565,43.8294444444444
"LQVF_FIR","V35",17.565,43.8294444444444
"OUTSIDE_FIR_E","V35",19.3955555555556,45.2122222222222
"OUTSIDE_FIR_N","V35",13.7733333333333,45.4655555555556
"TMA_ZAGREB","V35",17.0511111111111,46.2033333333333
"ACC_ZAGREB","V36",15.2972222222222,45.5736111111111
"FIC_SPLIT","V36",16.5241666666667,43.5066666666667
"FIC_ZAGREB","V36",17.2980555555556,45.9902777777778
"LQSB_FIR","V36",17.5838888888889,43.8230555555556
"LQVF_FIR","V36",17.5838888888889,43.8230555555556
"OUTSIDE_FIR_E","V36",19.0775,45.1266666666667
"OUTSIDE_FIR_N","V36",13.6666666666667,45.4475
"TMA_ZAGREB","V36",17.1811111111111,46.1208333333333
"ACC_ZAGREB","V37",15.3494444444444,45.6358333333333
"FIC_SPLIT","V37",16.4230555555556,43.6241666666667
"FIC_ZAGREB","V37",17.3894444444444,45.9316666666667
"LQSB_FIR","V37",17.59,43.8061111111111
"LQVF_FIR","V37",17.59,43.8061111111111
"OUTSIDE_FIR_E","V37",19.0780555555556,45.1225
"OUTSIDE_FIR_N","V37",13.5847222222222,45.4758333333333
"TMA_ZAGREB","V37",17.2891666666667,46.0286111111111
"ACC_ZAGREB","V38",15.35,45.6633333333333
"FIC_SPLIT","V38",16.3777777777778,43.6297222222222
"FIC_ZAGREB","V38",17.1638888888889,45.1533333333333
"LQSB_FIR","V38",17.575,43.7880555555556
"LQVF_FIR","V38",17.575,43.7880555555556
"OUTSIDE_FIR_E","V38",19.0955555555556,45.0041666666667
"OUTSIDE_FIR_N","V38",13.5366666666667,45.4980555555556
"TMA_ZAGREB","V38",17.2980555555556,45.9902777777778
"ACC_ZAGREB","V39",15.3533333333333,45.7730555555556
"FIC_SPLIT","V39",16.0341666666667,43.6722222222222
"FIC_ZAGREB","V39",16.9225,45.275
"LQSB_FIR","V39",17.5491666666667,43.7855555555556
"LQVF_FIR","V39",17.5491666666667,43.7855555555556
"OUTSIDE_FIR_E","V39",19.0358333333333,44.9083333333333
"OUTSIDE_FIR_N","V39",13.3872222222222,45.5580555555556
"TMA_ZAGREB","V39",17.3894444444444,45.9316666666667
"ACC_ZAGREB","V40",15.4275,45.7944444444444
"FIC_SPLIT","V40",15.9933333333333,43.5975
"FIC_ZAGREB","V40",16.83,45.1863888888889
"LQSB_FIR","V40",17.5383333333333,43.755
"LQVF_FIR","V40",17.5383333333333,43.755
"OUTSIDE_FIR_E","V40",18.7277777777778,45.0030555555556
"OUTSIDE_FIR_N","V40",4.01777777777778,46.0958333333333
"TMA_ZAGREB","V40",17.1638888888889,45.1533333333333
"ACC_ZAGREB","V41",15.4911111111111,45.8075
"FIC_ZAGREB","V41",16.7863888888889,45.19
"LQSB_FIR","V41",17.2383333333333,43.5261111111111
"LQVF_FIR","V41",17.2383333333333,43.5261111111111
"OUTSIDE_FIR_E","V41",18.3816666666667,45.1019444444444
"OUTSIDE_FIR_N","V41",9.01805555555556,47.0438888888889
"TMA_ZAGREB","V41",17.0594444444444,44.9647222222222
"ACC_ZAGREB","V42",15.655,45.8402777777778
"FIC_ZAGREB","V42",16.7,45.2038888888889
"LQSB_FIR","V42",17.3036111111111,43.4613888888889
"OUTSIDE_FIR_E","V42",18.0027777777778,45.0608333333333
"TMA_ZAGREB","V42",17,44.8333333333333
"ACC_ZAGREB","V43",15.7030555555556,45.9727777777778
"FIC_ZAGREB","V43",16.5544444444444,45.2216666666667
"OUTSIDE_FIR_E","V43",17.975,44.9833333333333
"TMA_ZAGREB","V43",16.9541666666667,44.6988888888889
"ACC_ZAGREB","V44",15.625,46.1722222222222
"FIC_ZAGREB","V44",16.4844444444444,45.1883333333333
"OUTSIDE_FIR_E","V44",17.8194444444444,44.5316666666667
"ACC_ZAGREB","V45",15.6736111111111,46.2263888888889
"FIC_ZAGREB","V45",16.4555555555556,45.1130555555556
"OUTSIDE_FIR_E","V45",17.765,44.3716666666667
"ACC_ZAGREB","V46",15.8261111111111,46.2661111111111
"FIC_ZAGREB","V46",16.3783333333333,45.0513888888889
"OUTSIDE_FIR_E","V46",17.7277777777778,44.2766666666667
"ACC_ZAGREB","V47",15.8666666666667,46.2716666666667
"FIC_ZAGREB","V47",16.305,44.9966666666667
"OUTSIDE_FIR_E","V47",17.7441666666667,44.2661111111111
"ACC_ZAGREB","V48",15.9019444444444,46.2866666666667
"FIC_ZAGREB","V48",16.1980555555556,45.0308333333333
"OUTSIDE_FIR_E","V48",17.7516666666667,44.2497222222222
"ACC_ZAGREB","V49",15.9761111111111,46.3097222222222
"FIC_ZAGREB","V49",16,45.2186111111111
"OUTSIDE_FIR_E","V49",17.7438888888889,44.235
"ACC_ZAGREB","V50",16.0669444444444,46.3408333333333
"FIC_ZAGREB","V50",15.8808333333333,45.2175
"OUTSIDE_FIR_E","V50",17.7269444444444,44.2275
"ACC_ZAGREB","V51",16.0533333333333,46.3880555555556
"FIC_ZAGREB","V51",15.7777777777778,NA
"OUTSIDE_FIR_E","V51",17.7088888888889,44.2261111111111
"ACC_ZAGREB","V52",16.1469444444444,46.4033333333333
"FIC_ZAGREB","V52",NA,45.6644444444444
"OUTSIDE_FIR_E","V52",17.6666666666667,44.1166666666667
"ACC_ZAGREB","V53",16.2741666666667,46.3783333333333
"FIC_ZAGREB","V53",15.7644444444444,45.6438888888889
"OUTSIDE_FIR_E","V53",17.565,43.8294444444444
"ACC_ZAGREB","V54",16.2616666666667,46.455
"FIC_ZAGREB","V54",15.9116666666667,45.5502777777778
"OUTSIDE_FIR_E","V54",17.5838888888889,43.8230555555556
"ACC_ZAGREB","V55",16.2730555555556,46.5175
"FIC_ZAGREB","V55",15.9647222222222,45.5847222222222
"OUTSIDE_FIR_E","V55",17.59,43.8061111111111
"ACC_ZAGREB","V56",16.3813888888889,46.5325
"FIC_ZAGREB","V56",16.3683333333333,45.8447222222222
"OUTSIDE_FIR_E","V56",17.575,43.7880555555556
"ACC_ZAGREB","V57",16.4697222222222,46.5041666666667
"FIC_ZAGREB","V57",16.2383333333333,45.9447222222222
"OUTSIDE_FIR_E","V57",17.5491666666667,43.7855555555556
"ACC_ZAGREB","V58",16.5225,46.4783333333333
"FIC_ZAGREB","V58",16.0516666666667,45.8280555555556
"OUTSIDE_FIR_E","V58",17.5383333333333,43.755
"ACC_ZAGREB","V59",16.5886111111111,46.4480555555556
"FIC_ZAGREB","V59",15.7963888888889,45.6644444444444
"OUTSIDE_FIR_E","V59",17.2383333333333,43.5261111111111
"ACC_ZAGREB","V60",16.7205555555556,46.3913888888889
"OUTSIDE_FIR_E","V60",17.3036111111111,43.4613888888889
"ACC_ZAGREB","V61",16.8372222222222,46.3741666666667
"OUTSIDE_FIR_E","V61",17.5,43.5152777777778
"ACC_ZAGREB","V62",16.9661111111111,46.2397222222222
"OUTSIDE_FIR_E","V62",18.1347222222222,42.9583333333333
"ACC_ZAGREB","V63",17.0511111111111,46.2033333333333
"OUTSIDE_FIR_E","V63",17.9530555555556,42.8933333333333
"ACC_ZAGREB","V64",17.1811111111111,46.1208333333333
"OUTSIDE_FIR_E","V64",18.4502777777778,42.6366666666667
"ACC_ZAGREB","V65",17.2891666666667,46.0286111111111
"OUTSIDE_FIR_E","V65",18.6636111111111,41.9438888888889
"ACC_ZAGREB","V66",17.2980555555556,45.9902777777778
"OUTSIDE_FIR_E","V66",5.01805555555556,41.5391666666667
"ACC_ZAGREB","V67",17.3894444444444,45.9316666666667
"ACC_ZAGREB","V68",17.4983333333333,45.9413888888889
"ACC_ZAGREB","V69",17.6194444444444,45.9063888888889
"ACC_ZAGREB","V70",17.6725,45.8347222222222
"ACC_ZAGREB","V71",17.7891666666667,45.8133333333333
"ACC_ZAGREB","V72",17.865,45.7708333333333
"ACC_ZAGREB","V73",17.9816666666667,45.7919444444444
"ACC_ZAGREB","V74",18.0991666666667,45.7669444444444
"ACC_ZAGREB","V75",18.2161111111111,45.7805555555556
"ACC_ZAGREB","V76",18.3291666666667,45.7544444444444
"ACC_ZAGREB","V77",18.4130555555556,45.7458333333333
"ACC_ZAGREB","V78",18.5191666666667,45.7841666666667
"ACC_ZAGREB","V79",18.6119444444444,45.8363888888889
"ACC_ZAGREB","V80",18.6363888888889,45.8786111111111
"ACC_ZAGREB","V81",18.7727777777778,45.8880555555556
"ACC_ZAGREB","V82",18.8494444444444,45.8766666666667
"ACC_ZAGREB","V83",19.0111111111111,45.4058333333333
"ACC_ZAGREB","V84",19.0127777777778,45.4005555555556
"ACC_ZAGREB","V85",19.0775,45.1266666666667
"ACC_ZAGREB","V86",19.0780555555556,45.1225
"ACC_ZAGREB","V87",19.0955555555556,45.0041666666667
"ACC_ZAGREB","V88",19.0358333333333,44.9083333333333
"ACC_ZAGREB","V89",18.7277777777778,45.0030555555556
"ACC_ZAGREB","V90",18.3816666666667,45.1019444444444
"ACC_ZAGREB","V91",18.0027777777778,45.0608333333333
"ACC_ZAGREB","V92",17.975,44.9833333333333
"ACC_ZAGREB","V93",17.8194444444444,44.5316666666667
"ACC_ZAGREB","V94",17.765,44.3716666666667
"ACC_ZAGREB","V95",17.7277777777778,44.2766666666667
"ACC_ZAGREB","V96",17.7441666666667,44.2661111111111
"ACC_ZAGREB","V97",17.7516666666667,44.2497222222222
"ACC_ZAGREB","V98",17.7438888888889,44.235
"ACC_ZAGREB","V99",17.7269444444444,44.2275
"ACC_ZAGREB","V100",17.7088888888889,44.2261111111111
"ACC_ZAGREB","V101",17.6666666666667,44.1166666666667
"ACC_ZAGREB","V102",17.565,43.8294444444444
"ACC_ZAGREB","V103",17.5838888888889,43.8230555555556
"ACC_ZAGREB","V104",17.59,43.8061111111111
"ACC_ZAGREB","V105",17.575,43.7880555555556
"ACC_ZAGREB","V106",17.5491666666667,43.7855555555556
"ACC_ZAGREB","V107",17.5383333333333,43.755
"ACC_ZAGREB","V108",17.2383333333333,43.5261111111111
"ACC_ZAGREB","V109",17.3036111111111,43.4613888888889
"ACC_ZAGREB","V110",17.5,43.5152777777778
"ACC_ZAGREB","V111",18.1347222222222,42.9583333333333
"ACC_ZAGREB","V112",17.9530555555556,42.8933333333333
"ACC_ZAGREB","V113",18.4502777777778,42.6366666666667
